Mod:Item:MetaData, Localized Name
FoodPlus:strawberry_jam, Strawberry Jam
FoodPlus:strawberry_donut, Strawberry Doughnut
FoodPlus:waffle, Waffle
FoodPlus:bowl_chocolate, Chocolate
FoodPlus:chocolate_hot, Hot Chocolate
FoodPlus:chocolate_strawberry, Strawberry dipped in Hot Chocolate
FoodPlus:apple_juice, Apple Juice
FoodPlus:soda, Soda
FoodPlus:slurpee, Slurpee
FoodPlus:slurpee_black, Cola Slurpee
FoodPlus:slurpee_brown, "Random" Slurpee
FoodPlus:slurpee_red, Bitter Gas Slurpee
FoodPlus:slurpee_orange, Orange Slurpee
FoodPlus:slurpee_green, Green Apple Slurpee
FoodPlus:slurpee_light_blue, "Sky" Slurpee
FoodPlus:slurpee_blue, "Sea" Slurpee
FoodPlus:slurpee_magenta, "SuperStrawberry" Slurpee
FoodPlus:slurpee_pink, Strawberry Slurpee
FoodPlus:milk_frozen, Frozen Milk
FoodPlus:ice_cream_cone, Ice Cream Cone
FoodPlus:strawberry_ice_cream, Strawberry Ice Cream
FoodPlus:chocolate_ice_cream, Chocolate Ice Cream
FoodPlus:melon_ice_cream, Melon Ice Cream
FoodPlus:strawberry_ice_cream_cone, Strawberry Ice Cream
FoodPlus:chocolate_ice_cream_cone, Chocolate Ice Cream
FoodPlus:melon_ice_cream_cone, Melon Ice Cream
FoodPlus:hamburger, Hamburger
FoodPlus:chips, Chips
FoodPlus:chips_fried, French Fries
FoodPlus:pizza_slice, Pizza Slice
FoodPlus:pizza, Raw Pizza
FoodPlus:crisps, Crisps
FoodPlus:fried_egg, 煎鸡蛋
FoodPlus:pizza_item, Pizza
FoodPlus:raw_mutton, Raw Mutton
FoodPlus:cooked_mutton, Cooked Mutton
FoodPlus:sausage, Sausage
FoodPlus:grilled_sausage, Grilled Sausage
FoodPlus:hot_dog, Hot Dog
FoodPlus:bowl_rice_meat, Bowl of Rice with Meat
FoodPlus:stew, Stew
FoodPlus:steak_and_chips, Steak and Chips
FoodPlus:butter, 奶油
FoodPlus:cheese, 奶酪
FoodPlus:sushi, Sushi
FoodPlus:fish_and_chips, Fish and Chips
FoodPlus:beaten_eggs, Beaten Eggs
FoodPlus:omelette_final, Cooked Omelette
FoodPlus:spaghetti, Spaghetti
FoodPlus:pasta, Pasta
FoodPlus:cheese_pasta, Cheese Pasta
FoodPlus:chocolate, Chocolate
FoodPlus:salt, Salt
FoodPlus:flour, Flour
FoodPlus:knife, Knife
FoodPlus:glass, Glass
FoodPlus:ice_chunk, Ice Chunk
FoodPlus:ice_tray, Ice Tray
FoodPlus:ice_cube, Ice Cube
FoodPlus:seaweed_item, Seaweed
FoodPlus:tomato_seed, Tomato Seeds
FoodPlus:strawberry_seed, Strawberry Seeds
FoodPlus:minced_meat, Minced Meat
FoodPlus:coffee_bean, Coffee Bean
FoodPlus:blade, Blade
FoodPlus:coffee_dust, Coffee Dust
FoodPlus:garbage_can, Garbage
FoodPlus:bread_sandwich, Sandwich Bread
FoodPlus:sandwich, Sandwich
FoodPlus:egg_sausage, Egg and Sausages
FoodPlus:egg_bacon, Egg and Bacon
FoodPlus:bacon, Bacon
FoodPlus:chicken_dices, Chicken Dices
FoodPlus:cooked_brochette, Brochette
FoodPlus:brochette, Raw Brochette
FoodPlus:bowl_rice_tomato, Rice with Tomato Sauce
FoodPlus:tomato_sauce, Tomato Sauce
FoodPlus:coffee_black, Coffee
FoodPlus:coffee_white, Coffee with Milk
FoodPlus:mug, Mug
FoodPlus:dirty_coffee_mug, Dirty Mug
FoodPlus:dirty_tea_mug, Dirty Mug
FoodPlus:kettle, Kettle
FoodPlus:filled_kettle, Filled Kettle
FoodPlus:boiling_kettle_stage2, Filled Kettle
FoodPlus:boiling_kettle_stage1, Filled Kettle
FoodPlus:dishwasher, Dishwasher
FoodPlus:filled_dishwasher, Filled Dishwasher
FoodPlus:filled_dishwasher_stage2, Filled Dishwasher
FoodPlus:filled_dishwasher_stage1, Filled Dishwasher
FoodPlus:coffee_grinder, Coffee Grinder
FoodPlus:coffee_grinder_stage2, Coffee Grinder
FoodPlus:coffee_grinder_stage1, Coffee Grinder
FoodPlus:coffee_grinder_broken, Broken Coffee Grinder
FoodPlus:tea_leaves, Tea Leaves
FoodPlus:dried_tea_leaves, Dried Tea Leaves
FoodPlus:tea_bag, Tea Bag
FoodPlus:instant_tea, Instant Tea
FoodPlus:tea, Tea
FoodPlus:sugar_donut, Sugar Doughnut
FoodPlus:fp_book, Food Plus Book
FoodPlus:dough, Dough
FoodPlus:pizza_dough_item, Pizza Dough
FoodPlus:pizza_tomato, Raw Tomato Pizza
FoodPlus:pizza_tomato_item, Cooked Tomato Pizza
FoodPlus:pizza_tomato_slice, Tomato Pizza Slice
FoodPlus:pizza_cheese, Raw Cheese Pizza
FoodPlus:pizza_cheese_item, Cooked Cheese Pizza
FoodPlus:pizza_cheese_slice, Cheese Pizza Slice
FoodPlus:pizza_pork, Raw Pork Pizza
FoodPlus:pizza_pork_item, Cooked Pork Pizza
FoodPlus:pizza_pork_slice, Pork Pizza Slice
FoodPlus:candy_sprinkles, Candy Sprinkles
FoodPlus:ketchup, Ketchup
FoodPlus:pumpking_spice_coffee, Pumpkin Spice Coffee
FoodPlus:chocolate_coffee, Chocolate Coffee
FoodPlus:forest_cake_coffee, Black Forest Coffee
FoodPlus:french_vanilla_coffee, French Vanilla Coffee
FoodPlus:oshroom_coffe, Coffee o'Shroom
FoodPlus:apple_tea, Apple Tea
FoodPlus:chocolate_tea, Chocolate Tea
FoodPlus:ginger_peach_tea, Ginger Peach Tea
FoodPlus:earl_grey_tea, Earl Grey Tea
FoodPlus:cactus_green_tea, Cactus Green Tea
FoodPlus:orange, Orange
FoodPlus:pear, Pear
FoodPlus:can, Can
FoodPlus:garbage_can_infinite, Infinite Garbage
FoodPlus:apple_tea_bag, Apple Tea Bag
FoodPlus:chocolate_tea_bag, Chocolate Tea Bag
FoodPlus:ginger_peach_tea_bag, Ginger Peach Tea Bag
FoodPlus:earl_grey_tea_bag, Early Grey Tea Bag
FoodPlus:cactus_green_tea_bag, Cactus Green Tea Bag
FoodPlus:minecraft_cake_item, Minecraft Cake
FoodPlus:donut_caramel, Caramel Doughnut
FoodPlus:donut_slime, Slime Doughnut
FoodPlus:donut_sprinkles, Doughnut with Sprinkles
FoodPlus:donut_nether, Nether Doughnut
FoodPlus:pizza_zombie, Raw Zombie Pizza
FoodPlus:pizza_zombie_item, Cooked Zombie Pizza
FoodPlus:pizza_zombie_slice, Zombie Pizza Slice
FoodPlus:wither_essence, Wither Essence
FoodPlus:wither_muffin, Muffin
FoodPlus:candy_cane, Candy Cane
FoodPlus:waffle_chocolate, Chocolate Waffle
FoodPlus:cookie, Cookie
FoodPlus:cookie_chocolate, 巧克力饼干
FoodPlus:cookie_strawberry, Strawberry Cookie
FoodPlus:meatball, Raw Meatball
FoodPlus:meatmall_cooked, Cooked Meatball
FoodPlus:tentacle, Tentacle
FoodPlus:squid, Raw Squid
FoodPlus:fried_calamari, Fried Calamari
FoodPlus:fruit_pie, Fruit Pie
FoodPlus:purified_wither_essence, Purified Wither Essence
FoodPlus:purified_muffin, Muffin
FoodPlus:carrot_cake_item, Carrot Cake
FoodPlus:banana, Banana
FoodPlus:cherry, Cherry
FoodPlus:coconut, Coconut
FoodPlus:kiwi, Kiwi
FoodPlus:orange_juice, Orange Juice
FoodPlus:pear_juice, Pear Juice
FoodPlus:cherry_juice, Cherry Juice
FoodPlus:kiwi_juice, Kiwi Juice
FoodPlus:filter, Filter
FoodPlus:napkin, Napkin
FoodPlus:gelatin_powder, Gelatin
FoodPlus:peanut, Peanut
FoodPlus:peanut_butter, Peanut Butter
FoodPlus:jelly, Jelly
FoodPlus:peanut_and_jelly, Peanut Butter and Jelly Sandwich
FoodPlus:chicken, Chicken
FoodPlus:fried_chicken, Fried Chicken
FoodPlus:coffee_ice_cream, Coffee Ice Cream
FoodPlus:coffee_ice_cream_cone, Coffee Ice Cream
FoodPlus:whipped_cream, Whipped Cream
FoodPlus:iced_tea, Iced Tea
FoodPlus:iced_coffee, Iced Coffee
FoodPlus:sandwich_cheese, Cheese Sandwich
FoodPlus:sandwich_cheese_grilled, Grilled Cheese Sandwich
FoodPlus:baked_apple, Baked Apple
FoodPlus:cream_cheese, Cream Cheese
FoodPlus:bagel, Bagel
FoodPlus:cream_cheese_bagel, Cream Cheese Bagel
FoodPlus:cookie_butter_peanut, Peanut Butter Cookie
FoodPlus:chicken_nugget, Raw Chicken Nugget
FoodPlus:pizzabagel, Pizza Bagel
FoodPlus:cooked_chicken_nuggets, Chicken Nugget
FoodPlus:bowl, Bowl
FoodPlus:candy_axe, Candy Axe
FoodPlus:candy_spade, Candy Spade
FoodPlus:candy_hoe, Candy Hoe
FoodPlus:candy_pickaxe, Candy Pickaxe
FoodPlus:candy_sword, Candy Sword
FoodPlus:candy_helmet, Candy Helmet
FoodPlus:candy_chestplate, Candy Chest
FoodPlus:candy_leggings, Candy Leggings
FoodPlus:candy_boots, Candy Boots
FoodPlus:zeus_candy_thunder, Zeus' Candy Thunder
FoodPlus:fish_vegetables, Raw Fish with Vegetables
FoodPlus:grilled_fish, Grilled Fish
FoodPlus:cherry_tomato, Cherry Tomato
FoodPlus:hardened_sweet_essence, Hardened Sweet Essence
FoodPlus:walnut, Walnut
FoodPlus:syrup, Syrup
FoodPlus:baklava, Baklava
FoodPlus:sweet_essence, Sweet Essence
FoodPlus:pizza_wheel, Pizza Wheel
FoodPlus:slurpee_garbage, Garbage
FoodPlus:sugar, Sugar
FoodPlus:banana_bread, Banana Bread
FoodPlus:cooked_bacon, Cooked Bacon
FoodPlus:seaweed_salad, Seaweed Salad
FoodPlus:cooked_flesh, Cooked Flesh
FoodPlus:beef_stew, Beef Stew
FoodPlus:sugar_cookie, Sugar Cookie
FoodPlus:french_fries_ketchup, French Fries With Ketchup
FoodPlus:yogurt, Yogurt
FoodPlus:chocolate_coconut_bar, Chocolate Coconut Bar
FoodPlus:yogurt_garbage, Garbage
FoodPlus:chocolate_apple, Chocolate Apple
FoodPlus:cocoa_butter, Cocoa Butter
FoodPlus:chocolate_bar, Chocolate Bar
FoodPlus:chocolate_bar_orange, Orange Chocolate Bar
FoodPlus:chocolate_bar_strawberry, Strawberry Chocolate Bar
FoodPlus:dark_chocolate_bar, Dark Chocolate Bar
FoodPlus:dark_chocolate_bar_orange, Dark Orange Chocolate Bar
FoodPlus:dark_chocolate_bar_strawberry, Dark Strawberry Chocolate Bar
FoodPlus:white_chocolate_baar, White Chocolate Bar
FoodPlus:white_chocolatr_bar_orange, White Chocolate Orange Bar
FoodPlus:white_chocolate_bar_strawberry, White Chocolate Strawberry Bar
FoodPlus:onigiri, Onigiri
FoodPlus:suspiciouslooking_soup, Suspicious-Looking Soup
FoodPlus:lapistraw, LapiStraw
FoodPlus:grilled_potato, Grilled Potato
FoodPlus:grilled_mushroom_1, Grilled Mushroom
FoodPlus:grilled_mushroom_2, Grilled Mushroom
FoodPlus:hamburger_bun, Hamburger Bun
FoodPlus:cheese_burger, Cheese Burger
FoodPlus:blueberry, Blueberry
FoodPlus:pancake, Pancake
FoodPlus:pancake_batter, Pancake Batter
FoodPlus:pancake_blueberry, Blueberry Pancake
FoodPlus:pancake_chocolate, Chocolate Pancake
FoodPlus:regeneration_gum_normal, Chewing Gum of Regeneration (13s)
FoodPlus:regeneration_gum_redstone, Chewing Gum of Regeneration (38s)
FoodPlus:regeneration_gum_glowstone, Chewing Gum of Regeneration II (04s)
FoodPlus:swiftness_gum_normal, Chewing Gum of Swiftness (57s)
FoodPlus:swiftness_gum_redstone, Chewing Gum of Swiftness (157s)
FoodPlus:swiftness_gum_glowstone, Chewing Gum of Swiftness II (27s)
FoodPlus:fireresistance_gum_normal, Chewing Gum of Fire Resistance (57s)
FoodPlus:fireresistance_gum_redstone, Chewing Gum of Fire Resistance (157s)
FoodPlus:nightvision_gum_normal, Chewing Gum of Night Vision (57s)
FoodPlus:nightvision_gum_redstone, Chewing Gum of Night Vision (157s)
FoodPlus:strength_gum_normal, Chewing Gum of Strength (57s)
FoodPlus:strength_gum_redstone, Chewing Gum of Strength (157s)
FoodPlus:strength_gum_glowstone, Chewing Gum of Strength (27s)
FoodPlus:invisibility_gum_normal, Chewing Gum of Invisibility (57s)
FoodPlus:invisibility_gum_redstone, Chewing Gum of Invisibility (157s)
FoodPlus:waterbreathing_gum_normal, Chewing Gum of Water Breathing (57s)
FoodPlus:waterbreathing_gum_redstone, Chewing Gum of Water Breathing (157s)
FoodPlus:chewing_gum, Chewing Gum
ThaumicHorizons:spawnerEgg:0, 生成 七彩羊
ThaumicHorizons:spawnerEgg:1, 生成 自动脱毛羊
ThaumicHorizons:spawnerEgg:2, 生成 守卫者美洲豹
ThaumicHorizons:spawnerEgg:3, 生成 守墓者
ThaumicHorizons:spawnerEgg:4, 生成 神秘之子
ThaumicHorizons:spawnerEgg:5, 生成 巧克力奶牛
ThaumicHorizons:spawnerEgg:6, 生成 学者鸡
ThaumicHorizons:spawnerEgg:7, 生成 黄金鸡
ThaumicHorizons:spawnerEgg:8, 生成 冶金猪
ThaumicHorizons:spawnerEgg:9, 生成 腐化吞噬之猪
ThaumicHorizons:spawnerEgg:10, 生成 末影骥
ThaumicHorizons:spawnerEgg:11, 生成 海之狼
ThaumicHorizons:spawnerEgg:12, 生成 地狱猎犬
ThaumicHorizons:spawnerEgg:13, 生成 月之狼
ThaumicHorizons:spawnerEgg:14, 生成 僵尸马
ThaumicHorizons:spawnerEgg:15, 生成 骷髅马
ThaumicHorizons:spawnerEgg:16, 生成 梦魇马
ThaumicHorizons:spawnerEgg:17, 生成 肉质史莱姆
ThaumicHorizons:spawnerEgg:18, 生成 水银史莱姆
ThaumicHorizons:spawnerEgg:19, 生成 伏特史莱姆
ThaumicHorizons:spawnerEgg:20, 生成 梅德史莱姆
ThaumicHorizons:spawnerEgg:21, 生成 蛛羊
ThaumicHorizons:spawnerEgg:22, 生成 迷失灵魂
ThaumicHorizons:eggIncubated, item.null.name
ThaumicHorizons:lensFire, item.null.name
ThaumicHorizons:lensWater, item.null.name
ThaumicHorizons:lensAir, item.null.name
ThaumicHorizons:lensEarth, item.null.name
ThaumicHorizons:lensOrderEntropy, item.null.name
ThaumicHorizons:lensCase, item.null.name
ThaumicHorizons:focusContainment, item.null.name
ThaumicHorizons:focusLiquefaction, item.null.name
ThaumicHorizons:focusDisintegration, item.null.name
ThaumicHorizons:focusIllumination:0, 法杖核心:光明(黑)
ThaumicHorizons:focusIllumination:1, 法杖核心:光明(红)
ThaumicHorizons:focusIllumination:2, 法杖核心:光明(绿)
ThaumicHorizons:focusIllumination:3, 法杖核心:光明(棕)
ThaumicHorizons:focusIllumination:4, 法杖核心:光明(蓝)
ThaumicHorizons:focusIllumination:5, 法杖核心:光明(紫)
ThaumicHorizons:focusIllumination:6, 法杖核心:光明(青)
ThaumicHorizons:focusIllumination:7, 法杖核心:光明(银白)
ThaumicHorizons:focusIllumination:8, 法杖核心:光明(灰)
ThaumicHorizons:focusIllumination:9, 法杖核心:光明(粉)
ThaumicHorizons:focusIllumination:10, 法杖核心:光明(黄绿)
ThaumicHorizons:focusIllumination:11, 法杖核心:光明(黄)
ThaumicHorizons:focusIllumination:12, 法杖核心:光明(淡蓝)
ThaumicHorizons:focusIllumination:13, 法杖核心:光明(品红)
ThaumicHorizons:focusIllumination:14, 法杖核心:光明(橙)
ThaumicHorizons:focusIllumination:15, 法杖核心:光明(白)
ThaumicHorizons:focusAnimation, item.null.name
ThaumicHorizons:amuletMirror:0, 镜像护身符
ThaumicHorizons:syringeEmpty, item.null.name
ThaumicHorizons:syringeBlood:0, 含血奥术针筒
ThaumicHorizons:syringeBlood:1, 爆裂安瓿
ThaumicHorizons:syringeBloodSample, item.null.name
ThaumicHorizons:injector, item.null.name
ThaumicHorizons:corpseEffigy, item.null.name
ThaumicHorizons:nutrients, item.null.name
ThaumicHorizons:dummy, item.null.name
ThaumicHorizons:barChocolate, item.null.name
ThaumicHorizons:bucketChocolate, item.null.name
ThaumicHorizons:iceCream, item.null.name
ThaumicHorizons:inkEgg, item.null.name
ThaumicHorizons:goldEgg, item.null.name
ThaumicHorizons:infusionCheat, item.null.name
ThaumicHorizons:infusionSelfCheat, item.null.name
ThaumicHorizons:suicidePill, item.null.name
ThaumicHorizons:golemPowder, item.null.name
ThaumicHorizons:golemPlacer:0, 活化傀儡
ThaumicHorizons:golemPlacer:1, 活化傀儡
ThaumicHorizons:golemPlacer:2, 活化傀儡
ThaumicHorizons:golemPlacer:3, 活化傀儡
ThaumicHorizons:golemPlacer:4, 活化傀儡
ThaumicHorizons:golemPlacer:5, 活化傀儡
ThaumicHorizons:golemPlacer:6, 活化傀儡
ThaumicHorizons:golemPlacer:7, 活化傀儡
ThaumicHorizons:Golemancy Bell TH, item.null.name
ThaumicHorizons:boatGreatwood, item.null.name
ThaumicHorizons:boatThaumium, item.null.name
ThaumicHorizons:dummyVat, item.null.name
ThaumicHorizons:keystoneTH, item.null.name
ThaumicHorizons:planarConduit, item.null.name
ThaumicHorizons:wandCastingDisposable:0, 一次性水晶质法杖
ThaumicHorizons:crystalWand, item.null.name
ThaumicHorizons:voidPutty, item.null.name
ThaumicHorizons:meatTH, item.null.name
ThaumicHorizons:meatCookedTH, item.null.name
ThaumicHorizons:meatNuggetTH, item.null.name
ThaumicHorizons:nodeCheat, 节点开启器
tinker_io:SpeedUPG, 速度升级
tinker_io:SolidFuel, 固体燃料
tinker_io:Upgrade:0, 基础升级元件
tinker_io:Upgrade:1, 容量升级 I
tinker_io:Upgrade:2, 容量升级 II
tinker_io:Upgrade:3, 容量升级 III
tinker_io:Upgrade:4, 容量升级 IV
tinker_io:Upgrade:5, 红石控制升级
tinker_io:Upgrade:6, 矿物产量升级
tinker_io:CD_Lonesome_Avenue, 音乐唱片
trivialthoughts:golden_egg, 生成 芝士龙
trivialthoughts:cheese_book, 芝士之书
trivialthoughts:portable_dirt_platform, 便携式泥土平台
trivialthoughts:mana_wrench, 魔法扳手
trivialthoughts:rainbow_steel_potato, 虹钢土豆
trivialthoughts:jumpjumpwolf, 跳跳狼(草莓味)
trivialthoughts:FastFoodBag, 快餐盒
trivialthoughts:IceFastFoodBag, 快餐盒(保冷)
trivialthoughts:PlushSnowDragon, item.PlushSnowDragon.name
trivialthoughts:ItemHeavyCrossbow, 觉醒玄铁重弩
trivialthoughts:ItemAncientPotion, 觉醒远古秘药
trivialthoughts:ItemBigSword, 觉醒魂钢大剑
trivialthoughts:ItemHarp, 觉醒天空之琴
trivialthoughts:ItemHorn, 觉醒战争号角
trivialthoughts:HotWaterBag, 热水袋
trivialthoughts:DreamCheese, 芝梦
trivialthoughts:Cuisine, 饥饿
trivialthoughts:InjectionHPwater, 注射型HP药剂
TwilightForest:item.nagaScale, 娜迦鳞片
TwilightForest:item.plateNaga, 娜迦胸甲
TwilightForest:item.legsNaga, 娜迦护腿
TwilightForest:item.scepterTwilight, 黄昏权杖
TwilightForest:item.scepterLifeDrain, 吸血权杖
TwilightForest:item.scepterZombie, 僵尸权杖
TwilightForest:item.oreMeter, 矿石感应仪
TwilightForest:item.magicMap:0, 魔法地图 #0
TwilightForest:item.mazeMap:0, 迷宫地图 #0
TwilightForest:item.oreMap:0, 迷宫/矿石地图 #0
TwilightForest:item.tfFeather, 乌鸦羽毛
TwilightForest:item.magicMapFocus, 魔法地图核心
TwilightForest:item.mazeMapFocus, 迷宮地图核心
TwilightForest:item.liveRoot, 活根
TwilightForest:item.ironwoodRaw, 未加工的铁木原料
TwilightForest:item.ironwoodIngot, 铁木锭
TwilightForest:item.ironwoodHelm, 铁木头盔
TwilightForest:item.ironwoodPlate, 铁木胸甲
TwilightForest:item.ironwoodLegs, 铁木护腿
TwilightForest:item.ironwoodBoots, 铁木靴子
TwilightForest:item.ironwoodSword, 铁木剑
TwilightForest:item.ironwoodShovel, 铁木铲
TwilightForest:item.ironwoodPick, 铁木镐
TwilightForest:item.ironwoodAxe, 铁木斧
TwilightForest:item.ironwoodHoe, 铁木锄
TwilightForest:item.torchberries, 火炬浆果
TwilightForest:item.venisonRaw, 生鹿肉
TwilightForest:item.venisonCooked, 鹿肉排
TwilightForest:item.hydraChop, 九头蛇肉排
TwilightForest:item.fieryBlood, 炽热的血液
TwilightForest:item.trophy:0, 九头蛇战利品
TwilightForest:item.trophy:1, 娜迦战利品
TwilightForest:item.trophy:2, 巫妖战利品
TwilightForest:item.trophy:3, 暮色恶魂战利品
TwilightForest:item.trophy:4, 冰雪女王战利品
TwilightForest:item.fieryIngot, 炽热的铁锭
TwilightForest:item.fieryHelm, 炽热的头盔
TwilightForest:item.fieryPlate, 炽热的胸甲
TwilightForest:item.fieryLegs, 炽热的护腿
TwilightForest:item.fieryBoots, 炽热的靴子
TwilightForest:item.fierySword, 炽热的铁剑
TwilightForest:item.fieryPick, 炽热的铁镐
TwilightForest:item.steeleafIngot, 钢叶
TwilightForest:item.steeleafHelm, 钢叶头盔
TwilightForest:item.steeleafPlate, 钢叶胸甲
TwilightForest:item.steeleafLegs, 钢叶护腿
TwilightForest:item.steeleafBoots, 钢叶靴子
TwilightForest:item.steeleafSword, 钢叶剑
TwilightForest:item.steeleafShovel, 钢叶铲
TwilightForest:item.steeleafPick, 钢叶镐
TwilightForest:item.steeleafAxe, 钢叶斧
TwilightForest:item.steeleafHoe, 钢叶锄
TwilightForest:item.minotaurAxe, 米诺陶战斧
TwilightForest:item.mazebreakerPick, 迷宮破坏者
TwilightForest:item.transformPowder, 转换粉
TwilightForest:item.meefRaw, 生牛头人肉
TwilightForest:item.meefSteak, 牛头人肉排
TwilightForest:item.meefStroganoff, 牛头人沙拉酱肉
TwilightForest:item.mazeWafer, 迷宮薄饼
TwilightForest:item.emptyMagicMap, 空白的魔法地图
TwilightForest:item.emptyMazeMap, 空白的迷宮地图
TwilightForest:item.emptyOreMap, 空白的迷宮/矿石地图
TwilightForest:item.oreMagnet, 矿石磁铁
TwilightForest:item.crumbleHorn, 粉碎号角
TwilightForest:item.peacockFan, 孔雀羽毛扇
TwilightForest:item.moonwormQueen, 月光蠕虫女王
TwilightForest:item.charmOfLife1, 魔力生命Ⅰ
TwilightForest:item.charmOfLife2, 魔力生命Ⅱ
TwilightForest:item.charmOfKeeping1, 保管符咒Ⅰ
TwilightForest:item.charmOfKeeping2, 保管符咒Ⅱ
TwilightForest:item.charmOfKeeping3, 保管符咒Ⅲ
TwilightForest:item.towerKey, 塔钥匙
TwilightForest:item.borerEssence, 螟虫精华
TwilightForest:item.carminite, 砷铅铁
TwilightForest:item.experiment115, 高塔蛋糕
TwilightForest:item.armorShards, 装甲碎片
TwilightForest:item.knightMetal, 骑士金属锭
TwilightForest:item.shardCluster, 装甲碎片堆
TwilightForest:item.knightlyHelm, 骑士头盔
TwilightForest:item.knightlyPlate, 骑士胸甲
TwilightForest:item.knightlyLegs, 骑士护腿
TwilightForest:item.knightlyBoots, 骑士靴
TwilightForest:item.knightlySword, 骑士剑
TwilightForest:item.knightlyPick, 骑士镐
TwilightForest:item.knightlyAxe, 骑士斧
TwilightForest:item.phantomHelm, 幻影头盔
TwilightForest:item.phantomPlate, 幻影胸甲
TwilightForest:item.lampOfCinders, 灰烬烧灯
TwilightForest:item.fieryTears, 炽热的泪
TwilightForest:item.alphaFur, 雪人首领毛皮
TwilightForest:item.yetiHelm, 雪人角盔
TwilightForest:item.yetiPlate, 雪人夹克
TwilightForest:item.yetiLegs, 雪人护腿
TwilightForest:item.yetiBoots, 雪人靴子
TwilightForest:item.iceBomb, 寒冰炸弹
TwilightForest:item.arcticFur, 极地毛皮
TwilightForest:item.arcticHelm, 极地兜帽
TwilightForest:item.arcticPlate, 极地夹克
TwilightForest:item.arcticLegs, 极地护腿
TwilightForest:item.arcticBoots, 极地靴子
TwilightForest:item.magicBeans, 魔豆
TwilightForest:item.giantPick, 巨人的镐
TwilightForest:item.giantSword, 巨人的剑
TwilightForest:item.tripleBow, 三发弓
TwilightForest:item.seekerBow, 追踪弓
TwilightForest:item.iceBow, 寒冰弓
TwilightForest:item.enderBow, 末影弓
TwilightForest:item.iceSword, 寒冰剑
TwilightForest:item.glassSword, 玻璃剑
TwilightForest:item.knightmetalRing, 骑士金属环
TwilightForest:item.chainBlock, 链球
TwilightForest:item.cubeTalisman, 魔方护符
TwilightForest:item.cubeOfAnnihilation, 毁灭魔方
TwilightForest:item.null:0, 信徒法袍残片
TwilightForest:item.null:1, 先驱立方体碎片
waystones:warpScroll, Return Scroll
waystones:warpStone, Warp Stone
IguanaTweaksTConstruct:rubberChicken, item.iguana.tcon.rubberChicken.name
IguanaTweaksTConstruct:skullItem:0, 末影人头颅
IguanaTweaksTConstruct:skullItem:1, 猪人头颅
IguanaTweaksTConstruct:skullItem:2, 烈焰人头颅
IguanaTweaksTConstruct:wearableBucket, item.iguana.tcon.wearable.name
IguanaTweaksTConstruct:clayBucketUnfired, 未烧制的粘土桶
IguanaTweaksTConstruct:clayBucketFired, 粘土桶(烤制)
IguanaTweaksTConstruct:clayBucketWater, 粘土桶(水)
IguanaTweaksTConstruct:clayBucketLava, 粘土桶(岩浆)
IguanaTweaksTConstruct:clayBucketMilk, 粘土桶(牛奶)
IguanaTweaksTConstruct:clayBucketsTinkers:0, 粘土桶(熔融铁)
IguanaTweaksTConstruct:clayBucketsTinkers:1, 粘土桶(熔融金)
IguanaTweaksTConstruct:clayBucketsTinkers:2, 粘土桶(熔融铜)
IguanaTweaksTConstruct:clayBucketsTinkers:3, 粘土桶(熔融锡)
IguanaTweaksTConstruct:clayBucketsTinkers:4, 粘土桶(熔融铝)
IguanaTweaksTConstruct:clayBucketsTinkers:5, 粘土桶(熔融钴)
IguanaTweaksTConstruct:clayBucketsTinkers:6, 粘土桶(熔融阿迪特)
IguanaTweaksTConstruct:clayBucketsTinkers:7, 粘土桶(熔融青铜)
IguanaTweaksTConstruct:clayBucketsTinkers:8, 粘土桶(熔融黄铜)
IguanaTweaksTConstruct:clayBucketsTinkers:9, 粘土桶(熔融玛玉灵)
IguanaTweaksTConstruct:clayBucketsTinkers:10, 粘土桶(熔融耐酸铝)
IguanaTweaksTConstruct:clayBucketsTinkers:11, 粘土桶(熔融黑曜石)
IguanaTweaksTConstruct:clayBucketsTinkers:12, 粘土桶(熔融钢)
IguanaTweaksTConstruct:clayBucketsTinkers:13, 粘土桶(熔融玻璃)
IguanaTweaksTConstruct:clayBucketsTinkers:14, 粘土桶(熔融焦石)
IguanaTweaksTConstruct:clayBucketsTinkers:15, 粘土桶(熔融绿宝石)
IguanaTweaksTConstruct:clayBucketsTinkers:16, 粘土桶(血)
